# timestamp tx ty tz qx qy qz qw
5764.841782 0.000000 0.000000 0.000000 0.772873 -0.252144 -0.112560 -0.571333
5764.875588 0.007478 -0.009199 -0.021701 0.773551 -0.254796 -0.107532 -0.570206
5764.910696 0.013377 -0.028751 -0.044021 0.775951 -0.257510 -0.101407 -0.566838
5764.939957 0.021809 -0.046701 -0.073801 0.780010 -0.259071 -0.094468 -0.561732
5764.975335 0.041412 -0.060939 -0.121712 0.785488 -0.259490 -0.088888 -0.554772
5765.010491 0.074926 -0.087651 -0.179067 0.790459 -0.260804 -0.082391 -0.548058
5765.039869 0.041786 -0.093294 -0.115337 0.794768 -0.260018 -0.079955 -0.542532
5765.074392 0.067790 -0.141254 -0.161704 0.799077 -0.258248 -0.078170 -0.537283
5765.107606 0.104663 -0.176728 -0.210669 0.802461 -0.255470 -0.077425 -0.533664
5765.141775 0.140566 -0.216273 -0.255980 0.805074 -0.252914 -0.076677 -0.531047
5765.176789 0.178021 -0.252856 -0.298800 0.806674 -0.250788 -0.075960 -0.529729
5765.206597 0.216440 -0.292447 -0.333608 0.807233 -0.249353 -0.074831 -0.529716
5765.242386 0.248275 -0.327297 -0.370076 0.806502 -0.248647 -0.073874 -0.531293
5765.276937 0.275620 -0.367576 -0.393589 0.805269 -0.249765 -0.072544 -0.532820
5765.305551 0.291174 -0.408077 -0.417001 0.804274 -0.251168 -0.071137 -0.533852
5765.339220 0.314664 -0.437051 -0.441327 0.802905 -0.253016 -0.069005 -0.535317
5765.373044 0.332820 -0.466294 -0.462008 0.801690 -0.254996 -0.066322 -0.536537
5765.407025 0.349364 -0.493711 -0.477968 0.800677 -0.257353 -0.062822 -0.537344
5765.440652 0.364833 -0.519084 -0.497461 0.799962 -0.259858 -0.058261 -0.537717
5765.474985 0.383179 -0.544693 -0.513389 0.799336 -0.262607 -0.053224 -0.537835
5765.509375 0.399685 -0.558415 -0.535033 0.798134 -0.266299 -0.045814 -0.538487
5765.544155 0.413724 -0.574810 -0.548923 0.797412 -0.269055 -0.039924 -0.538656
5765.575109 0.428848 -0.590704 -0.561886 0.796859 -0.271413 -0.034166 -0.538687
5765.606394 0.446233 -0.598716 -0.578427 0.796352 -0.274169 -0.028023 -0.538395
5765.641058 0.462556 -0.612034 -0.591912 0.795383 -0.276771 -0.021420 -0.538799
5765.671927 0.480101 -0.623352 -0.605160 0.794508 -0.279289 -0.015298 -0.538999
5765.706391 0.497140 -0.634610 -0.615879 0.793661 -0.281579 -0.009800 -0.539184
5765.740265 0.507991 -0.650336 -0.625517 0.792324 -0.284098 -0.004453 -0.539900
5765.773865 0.514965 -0.670294 -0.628135 0.790971 -0.286271 0.000439 -0.540754
5765.809724 0.527241 -0.680388 -0.642175 0.789217 -0.289215 0.006550 -0.541708
5765.839694 0.525859 -0.659313 -0.641760 0.787936 -0.291209 0.010244 -0.542448
5765.873905 0.519633 -0.656437 -0.621867 0.786071 -0.293306 0.014831 -0.543915
5765.908087 0.528196 -0.669980 -0.635177 0.783793 -0.296501 0.021753 -0.545235
5765.944022 0.540939 -0.683929 -0.643434 0.781029 -0.300369 0.029792 -0.546704
5765.973491 0.534223 -0.700473 -0.634346 0.778714 -0.303831 0.035792 -0.547732
5766.007674 0.542734 -0.709452 -0.649356 0.775182 -0.308487 0.044866 -0.549469
5766.042649 0.556446 -0.716489 -0.662157 0.771878 -0.313393 0.051898 -0.550724
5766.074187 0.565960 -0.702508 -0.673952 0.768435 -0.318316 0.060038 -0.551886
5766.108429 0.582499 -0.712867 -0.678486 0.765267 -0.323657 0.067945 -0.552265
5766.142537 0.598716 -0.719997 -0.686521 0.762416 -0.327220 0.073796 -0.553356
5766.177399 0.601233 -0.702326 -0.693924 0.759459 -0.330320 0.080187 -0.554690
5766.208439 0.618732 -0.706714 -0.700484 0.755984 -0.333583 0.087324 -0.556403
5766.243140 0.615488 -0.696092 -0.684953 0.752774 -0.337225 0.093167 -0.557611
5766.274287 0.602061 -0.708766 -0.680510 0.750299 -0.340370 0.098011 -0.558206
5766.310745 0.585255 -0.717212 -0.678171 0.747702 -0.343924 0.102811 -0.558648
5766.339848 0.584679 -0.703527 -0.665125 0.746041 -0.346974 0.105945 -0.558398
5766.373567 0.575294 -0.707083 -0.649301 0.744468 -0.350719 0.109125 -0.557544
5766.411102 0.589801 -0.719050 -0.651339 0.743433 -0.354852 0.112307 -0.555675
5766.444780 0.601652 -0.733832 -0.651887 0.743098 -0.358429 0.114558 -0.553363
5766.472499 0.610423 -0.748043 -0.660930 0.743487 -0.360571 0.115773 -0.551193
5766.506166 0.624110 -0.760646 -0.665218 0.743662 -0.365409 0.117539 -0.547383
5766.539782 0.631181 -0.777713 -0.670440 0.744724 -0.368253 0.118713 -0.543768
5766.573475 0.638200 -0.795064 -0.675243 0.745825 -0.370860 0.120081 -0.540174
5766.607116 0.648675 -0.810921 -0.679389 0.746060 -0.375531 0.121565 -0.536276
5766.641173 0.653628 -0.829507 -0.682925 0.746677 -0.378153 0.122757 -0.533296
5766.675583 0.658731 -0.847943 -0.687471 0.747385 -0.380388 0.124036 -0.530411
5766.707143 0.673059 -0.857843 -0.697586 0.747725 -0.383746 0.125838 -0.527077
5766.741909 0.663959 -0.839714 -0.693895 0.747946 -0.385983 0.127174 -0.524806
5766.773186 0.657530 -0.821152 -0.686965 0.747625 -0.387904 0.127959 -0.523654
5766.807562 0.647564 -0.803586 -0.681058 0.747077 -0.389494 0.128985 -0.523004
5766.837998 0.654249 -0.821674 -0.689648 0.746771 -0.389902 0.128740 -0.523197
5766.872024 0.662193 -0.840072 -0.696497 0.746193 -0.389964 0.128225 -0.524101
5766.905693 0.669438 -0.857384 -0.706343 0.745539 -0.389792 0.126799 -0.525506
5766.939348 0.676500 -0.875609 -0.714571 0.744738 -0.388586 0.123600 -0.528288
5766.973240 0.684155 -0.892534 -0.725000 0.744204 -0.384736 0.117235 -0.533287
5767.007772 0.673930 -0.880844 -0.710277 0.745096 -0.376239 0.105271 -0.540551
5767.042172 0.686220 -0.893966 -0.722898 0.748867 -0.358486 0.083425 -0.551115
5767.076612 0.705185 -0.894200 -0.735061 0.755920 -0.332161 0.054299 -0.561521
5767.107923 0.686288 -0.900010 -0.722119 0.763064 -0.302790 0.024509 -0.570483
5767.143656 0.665715 -0.904867 -0.709288 0.770122 -0.268687 -0.010779 -0.578449
5767.177810 0.646347 -0.915073 -0.697189 0.774977 -0.237062 -0.043587 -0.584219
5767.209664 0.664990 -0.903831 -0.710077 0.778194 -0.210191 -0.069997 -0.587651
5767.238634 0.646271 -0.915931 -0.697724 0.779322 -0.188693 -0.090145 -0.590699
5767.272271 0.627803 -0.927656 -0.684297 0.779528 -0.169948 -0.106800 -0.593337
5767.306010 0.607006 -0.935792 -0.668109 0.778037 -0.158101 -0.117030 -0.596630
5767.339830 0.625839 -0.919481 -0.683897 0.775597 -0.151982 -0.122804 -0.600225
5767.374012 0.636283 -0.890916 -0.695061 0.773063 -0.149531 -0.126005 -0.603438
5767.406071 0.621167 -0.893788 -0.663291 0.770999 -0.149511 -0.126908 -0.605888
5767.440146 0.651581 -0.885052 -0.679468 0.768393 -0.149097 -0.126907 -0.609292
5767.474256 0.666727 -0.874316 -0.710055 0.766128 -0.148373 -0.127049 -0.612284
5767.509424 0.662180 -0.841290 -0.724691 0.763617 -0.147155 -0.127215 -0.615671
5767.539606 0.668538 -0.812486 -0.747093 0.761710 -0.146088 -0.127403 -0.618244
5767.576045 0.676586 -0.784327 -0.775440 0.760063 -0.144963 -0.128405 -0.620324
5767.606384 0.691121 -0.752327 -0.802697 0.758507 -0.143598 -0.129214 -0.622374
5767.640961 0.678946 -0.713771 -0.821296 0.756509 -0.142681 -0.130423 -0.624761
5767.675729 0.705581 -0.709882 -0.856772 0.753989 -0.143317 -0.130807 -0.627576
5767.705599 0.725901 -0.696235 -0.895296 0.751860 -0.144734 -0.130316 -0.629901
5767.743177 0.744923 -0.694483 -0.935522 0.749014 -0.147509 -0.128945 -0.632924
5767.772931 0.755893 -0.712808 -0.896477 0.746572 -0.150136 -0.127554 -0.635468
5767.805884 0.757980 -0.726436 -0.854191 0.744034 -0.154007 -0.125794 -0.637864
5767.839917 0.716067 -0.723974 -0.860399 0.741464 -0.158919 -0.122811 -0.640230
5767.873972 0.674567 -0.716083 -0.856301 0.739343 -0.164423 -0.119720 -0.641876
5767.908149 0.696521 -0.679852 -0.858881 0.737187 -0.169274 -0.116876 -0.643617
5767.942644 0.706692 -0.709085 -0.835612 0.735100 -0.174137 -0.114385 -0.645151
5767.973677 0.726469 -0.679582 -0.842444 0.732932 -0.179851 -0.111524 -0.646550
5768.010101 0.691482 -0.674953 -0.842327 0.730361 -0.185427 -0.108269 -0.648435
5768.042229 0.709822 -0.650713 -0.853999 0.728071 -0.191372 -0.105213 -0.649784
5768.072297 0.685888 -0.665215 -0.844156 0.726070 -0.195464 -0.102997 -0.651159
5768.106267 0.708057 -0.651906 -0.853754 0.723877 -0.200003 -0.100466 -0.652616
5768.140798 0.722910 -0.639461 -0.870304 0.722031 -0.204383 -0.097987 -0.653679
5768.174834 0.698998 -0.639437 -0.870685 0.720363 -0.208346 -0.094907 -0.654723
5768.209389 0.716783 -0.631904 -0.881145 0.718485 -0.213330 -0.090838 -0.655758
5768.239481 0.718581 -0.615848 -0.895075 0.717174 -0.216825 -0.088137 -0.656415
5768.273978 0.723664 -0.600054 -0.908327 0.714925 -0.221941 -0.083782 -0.657727
5768.309103 0.733716 -0.617233 -0.901050 0.712825 -0.226203 -0.080029 -0.659021
5768.338849 0.753945 -0.612492 -0.896871 0.711068 -0.230404 -0.076157 -0.659922
5768.373780 0.764080 -0.601983 -0.881510 0.709124 -0.234990 -0.071571 -0.660909
5768.409724 0.784356 -0.606517 -0.877335 0.706847 -0.239716 -0.067117 -0.662117
5768.439759 0.786450 -0.626817 -0.883049 0.704889 -0.243469 -0.063618 -0.663180
5768.474394 0.806616 -0.633159 -0.881564 0.702505 -0.248227 -0.058986 -0.664372
5768.506131 0.822803 -0.642340 -0.891704 0.700240 -0.252499 -0.054979 -0.665497
5768.540998 0.836594 -0.658431 -0.891641 0.697930 -0.256994 -0.050595 -0.666549
5768.577177 0.831536 -0.637928 -0.893421 0.695543 -0.261306 -0.045995 -0.667700
5768.604810 0.822698 -0.647015 -0.876540 0.693730 -0.264871 -0.042305 -0.668425
5768.638866 0.832221 -0.662546 -0.866301 0.691383 -0.269620 -0.037996 -0.669216
5768.673147 0.847170 -0.658042 -0.853139 0.689283 -0.275090 -0.032951 -0.669424
5768.706451 0.859589 -0.644971 -0.843554 0.686996 -0.280757 -0.027759 -0.669658
5768.741982 0.867299 -0.628771 -0.833802 0.684072 -0.286243 -0.022251 -0.670533
5768.772696 0.876938 -0.619736 -0.818231 0.680994 -0.290804 -0.017568 -0.671841
5768.809725 0.886375 -0.637568 -0.815074 0.677925 -0.295982 -0.011921 -0.672808
5768.837127 0.879418 -0.622162 -0.803619 0.675439 -0.299580 -0.007792 -0.673776
5768.871231 0.893799 -0.621658 -0.789131 -0.671729 0.305916 -0.000126 0.674682
5768.904844 0.896145 -0.602396 -0.782450 -0.668252 0.311800 -0.006461 0.675409
5768.939120 0.905515 -0.584848 -0.775060 -0.664455 0.317636 -0.012842 0.676345
5768.973435 0.893347 -0.601422 -0.782595 -0.660543 0.323015 -0.018801 0.677488
5769.007544 0.901176 -0.584680 -0.769796 -0.656578 0.328859 -0.024714 0.678341
5769.042635 0.885063 -0.596479 -0.780119 -0.652302 0.335462 -0.031574 0.678948
5769.072643 0.894756 -0.607829 -0.797937 -0.648385 0.341126 -0.037482 0.679577
5769.106696 0.886888 -0.589492 -0.784345 -0.643856 0.347309 -0.044278 0.680342
5769.141235 0.908887 -0.575837 -0.785356 -0.639114 0.353570 -0.051320 0.681093
5769.175853 0.920909 -0.552427 -0.775894 -0.634287 0.359978 -0.058566 0.681664
5769.204630 0.903109 -0.575134 -0.777816 -0.630276 0.365359 -0.064661 0.681971
5769.238334 0.918097 -0.550186 -0.772075 -0.624702 0.372077 -0.074206 0.682494
5769.274174 0.933060 -0.523480 -0.766176 -0.619985 0.378809 -0.081413 0.682272
5769.309333 0.945270 -0.494912 -0.768761 -0.614969 0.385979 -0.089418 0.681791
5769.338745 0.971452 -0.480142 -0.760500 -0.612032 0.390567 -0.093747 0.681238
5769.373205 0.994384 -0.471257 -0.741340 -0.608207 0.396282 -0.099375 0.680565
5769.404549 0.999284 -0.444891 -0.725443 -0.605778 0.400352 -0.102639 0.679866
5769.438223 1.025833 -0.437535 -0.710851 -0.602979 0.404476 -0.106087 0.679383
5769.471100 1.047385 -0.454202 -0.700668 -0.599659 0.408999 -0.109640 0.679049
5769.505556 1.066161 -0.459222 -0.680560 -0.594668 0.415528 -0.114535 0.678666
5769.540835 1.082849 -0.452121 -0.661062 -0.589023 0.422421 -0.120281 0.678340
5769.573251 1.075260 -0.464299 -0.681470 -0.584207 0.427879 -0.125065 0.678218
5769.609431 1.078804 -0.472419 -0.703929 -0.578403 0.433787 -0.130942 0.678332
5769.643270 1.098417 -0.461843 -0.713224 -0.572730 0.440222 -0.137479 0.677706
5769.670449 1.118959 -0.449434 -0.710588 -0.567749 0.445437 -0.142410 0.677471
5769.704668 1.140419 -0.438376 -0.710326 -0.561660 0.451563 -0.148586 0.677164
5769.738571 1.162936 -0.431983 -0.704411 -0.555498 0.456751 -0.154647 0.677410
5769.774849 1.186876 -0.428896 -0.703923 -0.548202 0.462429 -0.162572 0.677646
5769.805514 1.208412 -0.429379 -0.714825 -0.538931 0.469651 -0.173354 0.677444
5769.837763 1.187762 -0.429110 -0.702319 -0.521940 0.483171 -0.191004 0.676493
5769.871918 1.182357 -0.413249 -0.684938 -0.491515 0.506595 -0.219007 0.673655
5769.907083 1.172907 -0.430762 -0.698609 -0.452881 0.535729 -0.252999 0.666247
5769.937785 1.172782 -0.446731 -0.716715 -0.414606 0.565367 -0.282686 0.654638
5769.973947 1.166108 -0.461389 -0.734701 -0.366558 0.598100 -0.318476 0.637562
5770.009090 1.165837 -0.442877 -0.719206 -0.318114 0.627857 -0.352504 0.616717
5770.040208 1.165027 -0.459838 -0.736369 -0.276118 0.652695 -0.379529 0.594731
