# timestamp tx ty tz qx qy qz qw
904.649793 0.000000 0.000000 0.000000 -0.535187 0.452974 0.319382 0.637483
904.683640 0.000271 -0.000350 -0.004796 -0.535118 0.452018 0.319884 0.637967
904.717300 -0.001668 0.000761 0.000082 -0.534961 0.451406 0.320130 0.638409
904.751392 -0.001125 -0.002587 -0.004763 -0.534547 0.450978 0.320296 0.638975
904.783639 -0.001255 0.000447 0.000575 -0.534205 0.450525 0.320550 0.639453
904.818149 0.001120 0.004484 -0.003742 -0.533828 0.449955 0.320838 0.640025
904.854974 0.003854 0.008431 0.001221 -0.533362 0.449336 0.321210 0.640661
904.886848 0.004100 0.013837 -0.002742 -0.532927 0.448820 0.321601 0.641188
904.918754 0.006564 0.017374 0.002515 -0.532502 0.448322 0.322041 0.641669
904.953772 0.006341 0.014696 -0.003631 -0.532132 0.447492 0.322619 0.642264
904.983602 0.011349 0.017368 -0.006877 -0.531892 0.446878 0.323107 0.642645
905.019966 0.009153 0.013920 -0.011762 -0.531676 0.446143 0.323816 0.642978
905.054284 0.003644 0.010966 -0.010568 -0.531501 0.445407 0.324545 0.643264
905.084590 0.004842 0.014096 -0.005165 -0.531403 0.444786 0.325206 0.643441
905.118629 0.002223 0.019620 -0.005695 -0.531369 0.443987 0.326047 0.643596
905.152734 0.002137 0.024469 -0.002310 -0.531173 0.443502 0.326970 0.643624
905.187947 0.002622 0.021952 -0.007024 -0.530949 0.443110 0.327805 0.643654
905.220473 0.000740 0.021165 -0.011387 -0.530521 0.442843 0.329058 0.643551
905.249819 -0.000836 0.018621 -0.015070 -0.530300 0.442364 0.329877 0.643644
905.284755 0.002179 0.019156 -0.018602 -0.530074 0.441876 0.331402 0.643381
905.321415 0.003997 0.019807 -0.022438 -0.529897 0.441402 0.332814 0.643124
905.350241 0.001371 0.016983 -0.023115 -0.529907 0.441215 0.333599 0.642837
905.384278 0.004603 0.014838 -0.024197 -0.529969 0.440956 0.334599 0.642444
905.418343 0.003753 0.017951 -0.021606 -0.530312 0.440521 0.335567 0.641955
905.452779 0.003788 0.016186 -0.025643 -0.530667 0.440246 0.336598 0.641309
905.487708 0.001957 0.011943 -0.026347 -0.531087 0.439956 0.337589 0.640640
905.517394 0.001894 0.014703 -0.022488 -0.531547 0.439607 0.338508 0.640012
905.552152 0.003262 0.012414 -0.018478 -0.532028 0.439226 0.340009 0.639078
905.586913 0.007086 0.008743 -0.018286 -0.532509 0.438772 0.341156 0.638378
905.621151 0.011204 0.012649 -0.019439 -0.532978 0.438283 0.342726 0.637481
905.650811 0.014376 0.008332 -0.017080 -0.533337 0.437846 0.344019 0.636784
905.686732 0.014987 0.005894 -0.022434 -0.533678 0.437223 0.345407 0.636174
905.717153 0.017407 0.011221 -0.022624 -0.533853 0.436762 0.346128 0.635952
905.750777 0.014595 0.006233 -0.021749 -0.533935 0.436364 0.347011 0.635675
905.785950 0.016868 0.001830 -0.018797 -0.533972 0.435808 0.348380 0.635277
905.817228 0.019350 0.006872 -0.019978 -0.534091 0.435095 0.349644 0.634972
905.852693 0.022479 0.007008 -0.024821 -0.534221 0.434431 0.350873 0.634639
905.887240 0.024518 0.012350 -0.023898 -0.534405 0.433712 0.352173 0.634256
905.921779 0.024673 0.016694 -0.019984 -0.534525 0.433081 0.353683 0.633745
905.948750 0.026247 0.016505 -0.025673 -0.534691 0.432248 0.354603 0.633660
905.982707 0.031990 0.016970 -0.026988 -0.534718 0.431338 0.355843 0.633562
906.016384 0.030708 0.022621 -0.025804 -0.534687 0.430496 0.356888 0.633572
906.050223 0.036180 0.024383 -0.027176 -0.534708 0.429805 0.357783 0.633519
906.084971 0.038101 0.022284 -0.032351 -0.534729 0.429068 0.358589 0.633545
906.119348 0.038816 0.021750 -0.038131 -0.534733 0.428280 0.359464 0.633579
906.153878 0.041556 0.020618 -0.043107 -0.534815 0.427794 0.360279 0.633375
906.183737 0.041349 0.026358 -0.042590 -0.535047 0.427618 0.360814 0.632993
906.218655 0.040620 0.024917 -0.048101 -0.535499 0.427473 0.361686 0.632211
906.253526 0.041940 0.030246 -0.046334 -0.536162 0.427325 0.362430 0.631323
906.283775 0.045804 0.026026 -0.045433 -0.536714 0.427157 0.363131 0.630564
906.320307 0.051373 0.025116 -0.043894 -0.537400 0.427084 0.363638 0.629737
906.354777 0.049741 0.019845 -0.045995 -0.538058 0.426939 0.364018 0.629053
906.381704 0.046427 0.017482 -0.041710 -0.538687 0.426994 0.364124 0.628416
906.418980 0.050318 0.014596 -0.038317 -0.539462 0.427089 0.363990 0.627764
906.449828 0.052295 0.019148 -0.041927 -0.540075 0.427144 0.364006 0.627190
906.484205 0.053153 0.024530 -0.045201 -0.540771 0.426910 0.363874 0.626826
906.518860 0.056235 0.029225 -0.042209 -0.541391 0.426733 0.363985 0.626346
906.549333 0.059123 0.025532 -0.046504 -0.541744 0.426568 0.364207 0.626024
906.582971 0.057596 0.030104 -0.042707 -0.542144 0.426419 0.364390 0.625673
906.618124 0.059250 0.026381 -0.046994 -0.542358 0.426292 0.364762 0.625357
906.652425 0.061595 0.023933 -0.042154 -0.542410 0.425954 0.365334 0.625208
906.683466 0.063149 0.028021 -0.038185 -0.542491 0.425552 0.365860 0.625104
906.720497 0.065031 0.033531 -0.037636 -0.542536 0.425168 0.366318 0.625058
906.753973 0.070618 0.032285 -0.036753 -0.542504 0.424887 0.366409 0.625224
906.788234 0.071353 0.037717 -0.034959 -0.542514 0.424539 0.366630 0.625322
906.816069 0.072922 0.042131 -0.031638 -0.542249 0.424069 0.366908 0.625707
906.850076 0.072679 0.046868 -0.028464 -0.541875 0.423725 0.367231 0.626075
906.883715 0.077211 0.048870 -0.025702 -0.541559 0.423552 0.367523 0.626294
906.917750 0.076067 0.054298 -0.026598 -0.541250 0.423343 0.367892 0.626486
906.952079 0.077347 0.050667 -0.030617 -0.541014 0.423092 0.368468 0.626522
906.983814 0.077110 0.052835 -0.035681 -0.540852 0.422816 0.369174 0.626431
907.020207 0.075182 0.055750 -0.031483 -0.540694 0.422748 0.369868 0.626204
907.047806 0.076251 0.059189 -0.027382 -0.540752 0.422700 0.370336 0.625910
907.083542 0.078628 0.064086 -0.027714 -0.540991 0.422606 0.370977 0.625388
907.117505 0.083190 0.061143 -0.027158 -0.541374 0.422548 0.371650 0.624694
907.152272 0.086020 0.065813 -0.027266 -0.541987 0.422417 0.372422 0.623791
907.184329 0.086872 0.069489 -0.031287 -0.542823 0.422124 0.373328 0.622721
907.215304 0.090200 0.065150 -0.030253 -0.543882 0.421810 0.374103 0.621543
907.248998 0.088022 0.070154 -0.031590 -0.545271 0.421382 0.375171 0.619970
907.282816 0.093436 0.069035 -0.030317 -0.546945 0.420674 0.376089 0.618418
907.317119 0.093337 0.074740 -0.030451 -0.548385 0.419912 0.376312 0.617525
907.351189 0.098193 0.072037 -0.029003 -0.549038 0.420247 0.375431 0.617253
907.385374 0.099896 0.077077 -0.031232 -0.549021 0.421627 0.372531 0.618084
907.417304 0.101463 0.077278 -0.036805 -0.548178 0.424352 0.369314 0.618897
907.450770 0.102194 0.082925 -0.038142 -0.546861 0.428521 0.364330 0.620142
907.482187 0.103767 0.084481 -0.043617 -0.545373 0.432498 0.357427 0.622704
907.516121 0.102560 0.078734 -0.044280 -0.543297 0.438104 0.351649 0.623888
907.550163 0.102818 0.084546 -0.045346 -0.541521 0.443653 0.344788 0.625338
907.584210 0.102560 0.078416 -0.045245 -0.539946 0.449429 0.337781 0.626399
907.618413 0.101436 0.072162 -0.045448 -0.538108 0.455009 0.330812 0.627670
907.648807 0.102850 0.073377 -0.051532 -0.535761 0.459337 0.325168 0.629473
907.686455 0.100909 0.067335 -0.052143 -0.533834 0.465370 0.316936 0.630876
907.720834 0.099989 0.061405 -0.054363 -0.531771 0.471371 0.308764 0.632214
907.748678 0.097276 0.063738 -0.049035 -0.529425 0.476906 0.301890 0.633350
907.782422 0.093997 0.065127 -0.043695 -0.526271 0.483270 0.293088 0.635287
907.816073 0.091675 0.063977 -0.037823 -0.522500 0.489860 0.283622 0.637644
907.849957 0.092280 0.064349 -0.044202 -0.518085 0.496793 0.273629 0.640244
907.884766 0.089135 0.066024 -0.038864 -0.513772 0.504501 0.263103 0.642101
907.919907 0.090848 0.067003 -0.044971 -0.508798 0.511566 0.252494 0.644726
907.949957 0.088017 0.069381 -0.039376 -0.504219 0.517516 0.243927 0.646869
907.983974 0.089614 0.070308 -0.046192 -0.498567 0.523373 0.234449 0.650035
908.019596 0.088829 0.073515 -0.039751 -0.492862 0.528989 0.224686 0.653279
908.050408 0.091814 0.069829 -0.045367 -0.488000 0.533301 0.217369 0.655893
908.081548 0.090573 0.072522 -0.038619 -0.482757 0.538060 0.210583 0.658097
908.115306 0.093825 0.070609 -0.045022 -0.477261 0.541830 0.204000 0.661080
908.153404 0.095722 0.065663 -0.050529 -0.471427 0.544908 0.194030 0.665721
908.183360 0.096563 0.063845 -0.058102 -0.466923 0.547152 0.187027 0.669051
908.219433 0.095200 0.057424 -0.062527 -0.461543 0.550728 0.181181 0.671454
908.248451 0.096056 0.051593 -0.067968 -0.457080 0.553325 0.177152 0.673443
908.283022 0.099457 0.058689 -0.066112 -0.452425 0.555971 0.172356 0.675649
908.320140 0.098159 0.052602 -0.071368 -0.447871 0.558285 0.168135 0.677835
908.354173 0.100043 0.045795 -0.075809 -0.444318 0.559546 0.165298 0.679828
908.381035 0.102783 0.052553 -0.071414 -0.441308 0.560701 0.163360 0.681304
908.415382 0.098925 0.044930 -0.071956 -0.437946 0.561955 0.160762 0.683056
908.448970 0.101047 0.051463 -0.066779 -0.434409 0.563169 0.158681 0.684799
908.483031 0.103041 0.059690 -0.064783 -0.431141 0.564587 0.156363 0.686229
908.517368 0.103884 0.068050 -0.062211 -0.427329 0.566424 0.153976 0.687637
908.549542 0.099593 0.060380 -0.063065 -0.423446 0.568797 0.151737 0.688577
908.583965 0.104131 0.068019 -0.061467 -0.418769 0.571354 0.149894 0.689724
908.618866 0.108807 0.075729 -0.059778 -0.414071 0.573678 0.148930 0.690839
908.650407 0.103742 0.067979 -0.063225 -0.410314 0.575379 0.149244 0.691598
908.680479 0.105442 0.077095 -0.058208 -0.407236 0.576265 0.150875 0.692326
908.717952 0.115481 0.080938 -0.063883 -0.404407 0.576049 0.155145 0.693219
908.752565 0.122769 0.068207 -0.064581 -0.403877 0.573438 0.161920 0.694143
908.782871 0.114384 0.062574 -0.052334 -0.404679 0.570235 0.168287 0.694800
908.816716 0.121391 0.062059 -0.067325 -0.406485 0.566166 0.175832 0.695205
908.851671 0.116253 0.063780 -0.050957 -0.407929 0.561613 0.186917 0.695159
908.886226 0.107735 0.058686 -0.030958 -0.409928 0.557355 0.193610 0.695579
908.916092 0.088594 0.036387 -0.034221 -0.411311 0.553321 0.199029 0.696453
908.951710 0.102288 0.065912 -0.031395 -0.412757 0.549445 0.205452 0.696801
