# timestamp tx ty tz qx qy qz qw
6124.845265 0.000000 0.000000 0.000000 -0.682916 0.140457 0.154829 0.699946
6124.879504 0.018468 0.001799 -0.014090 -0.682034 0.140436 0.152868 0.701241
6124.914181 0.037100 -0.002247 -0.027830 -0.680882 0.140197 0.151068 0.702797
6124.943883 0.055733 -0.009291 -0.039914 -0.680000 0.139971 0.150332 0.703853
6124.978741 0.075228 -0.012141 -0.051678 -0.678942 0.139337 0.149497 0.705177
6125.013789 0.093044 -0.012139 -0.065573 -0.678110 0.138488 0.148966 0.706256
6125.046728 0.104853 -0.008817 -0.082881 -0.677731 0.136845 0.148569 0.707023
6125.075468 0.114900 0.001715 -0.069408 -0.677656 0.135931 0.148988 0.707183
6125.111350 0.125513 -0.002457 -0.083796 -0.677969 0.133097 0.149379 0.707339
6125.145486 0.135124 -0.009212 -0.095925 -0.678203 0.131082 0.149854 0.707391
6125.176105 0.148555 -0.004161 -0.095322 -0.678337 0.129841 0.150306 0.707395
6125.210229 0.158794 0.001642 -0.094022 -0.678390 0.128931 0.150805 0.707405
6125.244780 0.164692 -0.000364 -0.100990 -0.678226 0.127920 0.151717 0.707551
6125.279907 0.168965 -0.004687 -0.097823 -0.678219 0.127168 0.152304 0.707567
6125.314040 0.173213 -0.001062 -0.094414 -0.678417 0.126353 0.152831 0.707409
6125.343920 0.175067 -0.006793 -0.096017 -0.678703 0.125649 0.153300 0.707159
6125.380315 0.176846 -0.006010 -0.090729 -0.679148 0.124708 0.153730 0.706805
6125.414686 0.177472 -0.001475 -0.088633 -0.679772 0.123813 0.154179 0.706264
6125.441644 0.179806 -0.004653 -0.085828 -0.680154 0.122975 0.154724 0.705924
6125.475341 0.177740 -0.008752 -0.086519 -0.680519 0.122003 0.155214 0.705633
6125.508959 0.182017 -0.007881 -0.087873 -0.680854 0.120955 0.155670 0.705390
6125.543461 0.184655 -0.004249 -0.087578 -0.681275 0.119548 0.156562 0.705026
6125.577290 0.183886 -0.007302 -0.084265 -0.681610 0.118256 0.157232 0.704771
6125.611644 0.183940 -0.008905 -0.079909 -0.681889 0.117063 0.158018 0.704524
6125.643092 0.182706 -0.013487 -0.078961 -0.681916 0.116124 0.158611 0.704520
6125.680644 0.183329 -0.009732 -0.081950 -0.681984 0.114949 0.159480 0.704451
6125.710356 0.184522 -0.006175 -0.084849 -0.682142 0.114211 0.159976 0.704305
6125.747042 0.183988 -0.008461 -0.080844 -0.682336 0.113536 0.160290 0.704155
6125.775791 0.185712 -0.008526 -0.076612 -0.682575 0.112882 0.160422 0.703999
6125.810669 0.185916 -0.009113 -0.072156 -0.682833 0.112070 0.160510 0.703858
6125.844768 0.185799 -0.013598 -0.072129 -0.683239 0.111701 0.160261 0.703579
6125.878967 0.185350 -0.018072 -0.072008 -0.683679 0.111237 0.159981 0.703289
6125.909245 0.184824 -0.019535 -0.067710 -0.684129 0.110822 0.159742 0.702971
6125.947198 0.183781 -0.023909 -0.067592 -0.684501 0.110046 0.159507 0.702784
6125.981135 0.185194 -0.019755 -0.068525 -0.684845 0.109286 0.159277 0.702620
6126.010448 0.184133 -0.024099 -0.068391 -0.685170 0.108517 0.159014 0.702482
6126.044517 0.183236 -0.028493 -0.068256 -0.685473 0.107773 0.158735 0.702364
6126.076750 0.184887 -0.024457 -0.067256 -0.685724 0.107081 0.158437 0.702292
6126.111455 0.186034 -0.020121 -0.067136 -0.686294 0.106143 0.158229 0.701924
6126.147343 0.185139 -0.024468 -0.067702 -0.686854 0.105082 0.157956 0.701598
6126.179473 0.185102 -0.028709 -0.066238 -0.687349 0.104075 0.157615 0.701339
6126.209087 0.184848 -0.024777 -0.064067 -0.687832 0.103007 0.157241 0.701108
6126.243029 0.188146 -0.026130 -0.061207 -0.688228 0.102015 0.156839 0.700954
6126.276838 0.188237 -0.030288 -0.059146 -0.688570 0.101102 0.156578 0.700809
6126.311306 0.190025 -0.026129 -0.058523 -0.688839 0.100111 0.156398 0.700727
6126.346428 0.189396 -0.021675 -0.058589 -0.689075 0.099147 0.156245 0.700667
6126.376171 0.188481 -0.017297 -0.058234 -0.689205 0.098344 0.156202 0.700661
6126.411383 0.187043 -0.021393 -0.057152 -0.689397 0.097400 0.156148 0.700616
6126.443291 0.187880 -0.018012 -0.059958 -0.689591 0.096220 0.156101 0.700599
6126.479585 0.189955 -0.015252 -0.062799 -0.689836 0.095100 0.156133 0.700504
6126.513327 0.191517 -0.011219 -0.063663 -0.690121 0.094164 0.156186 0.700338
6126.542290 0.191367 -0.006891 -0.063271 -0.690388 0.093330 0.156270 0.700167
6126.578522 0.189528 -0.003115 -0.062291 -0.690839 0.092336 0.156357 0.699835
6126.613333 0.193527 -0.002712 -0.063755 -0.691193 0.091168 0.156626 0.699577
6126.644172 0.194084 0.001006 -0.061766 -0.691413 0.090246 0.156809 0.699439
6126.678922 0.196099 0.004723 -0.061892 -0.691578 0.089110 0.156740 0.699437
6126.708714 0.194161 0.008026 -0.063744 -0.691827 0.088661 0.156538 0.699293
6126.743004 0.195271 0.003927 -0.064256 -0.692054 0.088470 0.156231 0.699161
6126.775761 0.196934 0.007905 -0.064362 -0.692311 0.088506 0.155989 0.698956
6126.809642 0.196075 0.003651 -0.064103 -0.692775 0.088311 0.155803 0.698563
6126.843264 0.198744 0.001537 -0.066906 -0.693153 0.087634 0.155776 0.698278
6126.877360 0.200245 -0.002230 -0.065020 -0.693644 0.086793 0.155876 0.697874
6126.911800 0.199194 0.002064 -0.065702 -0.694149 0.085808 0.155942 0.697479
6126.946050 0.196524 0.005651 -0.065542 -0.694739 0.084961 0.155979 0.696987
6126.980770 0.199554 0.004351 -0.062499 -0.695453 0.084091 0.156063 0.696360
6127.007682 0.201636 0.007482 -0.060030 0.695953 -0.083294 -0.156096 -0.695949
6127.041305 0.199813 0.004754 -0.063211 0.696459 -0.082395 -0.155980 -0.695576
6127.074923 0.201012 0.009225 -0.062857 0.697254 -0.081449 -0.155924 -0.694903
6127.108975 0.199700 0.004766 -0.062821 0.698122 -0.080375 -0.155835 -0.694177
6127.142636 0.202354 0.008106 -0.060963 0.698894 -0.079525 -0.155870 -0.693489
6127.176325 0.199818 0.004339 -0.062108 0.699573 -0.079139 -0.155882 -0.692846
6127.209131 0.200082 0.008949 -0.061163 0.700146 -0.079134 -0.156073 -0.692225
6127.244988 0.197495 0.004967 -0.061676 0.700767 -0.079516 -0.156110 -0.691544
6127.276823 0.197675 0.000133 -0.061817 0.701278 -0.079651 -0.156400 -0.690945
6127.311284 0.195379 -0.004214 -0.061825 0.701729 -0.080359 -0.156444 -0.690394
6127.340595 0.196717 0.000482 -0.062868 0.702166 -0.080867 -0.156664 -0.689841
6127.374630 0.195957 -0.004415 -0.062100 0.702887 -0.081621 -0.156650 -0.689020
6127.410899 0.193638 -0.008867 -0.061715 0.703434 -0.083036 -0.156456 -0.688337
6127.446369 0.191994 -0.013566 -0.060741 0.703647 -0.084903 -0.156316 -0.687922
6127.475840 0.189455 -0.017999 -0.060700 0.703397 -0.087025 -0.156211 -0.687937
6127.510224 0.187470 -0.022664 -0.060019 0.702718 -0.089727 -0.156586 -0.688199
6127.546911 0.184924 -0.026985 -0.058977 0.701583 -0.093177 -0.157442 -0.688703
6127.580610 0.182573 -0.031417 -0.057846 0.700442 -0.096733 -0.157844 -0.689282
6127.607729 0.179406 -0.035405 -0.056987 0.699518 -0.099980 -0.157949 -0.689732
6127.641501 0.176604 -0.039540 -0.055378 0.698260 -0.104092 -0.157938 -0.690401
6127.675131 0.172716 -0.042757 -0.053653 0.696854 -0.109176 -0.156916 -0.691269
6127.709055 0.168978 -0.046446 -0.052481 0.695729 -0.115208 -0.154885 -0.691881
6127.742705 0.165342 -0.049625 -0.050003 0.695126 -0.122068 -0.152292 -0.691886
6127.777140 0.161568 -0.052757 -0.047620 0.694400 -0.129931 -0.149647 -0.691760
6127.811474 0.157354 -0.055738 -0.045791 0.693569 -0.138797 -0.146682 -0.691507
6127.845879 0.152892 -0.058078 -0.043582 0.692282 -0.147897 -0.143738 -0.691528
6127.875543 0.148517 -0.060755 -0.041594 -0.690893 0.156104 0.141013 0.691674
6127.910952 0.144232 -0.063496 -0.039500 -0.688685 0.165922 0.137662 0.692266
6127.945301 0.140610 -0.066576 -0.036734 -0.686460 0.175495 0.134071 0.692820
6127.979176 0.136327 -0.069072 -0.034349 -0.683342 0.185730 0.130190 0.693973
6128.009030 0.132460 -0.071933 -0.031681 -0.680099 0.195666 0.126969 0.695025
6128.047056 0.134848 -0.076309 -0.034008 -0.674675 0.207058 0.123661 0.697602
6128.079075 0.137401 -0.080586 -0.036340 -0.669174 0.217435 0.120788 0.700242
6128.108343 0.136258 -0.085954 -0.035955 -0.663974 0.229175 0.116318 0.702202
6128.141991 0.135078 -0.091405 -0.036004 -0.657787 0.246557 0.107790 0.703497
6128.178215 0.135022 -0.085918 -0.034675 -0.649105 0.270592 0.095150 0.704549
