# timestamp tx ty tz qx qy qz qw
4864.819130 0.000000 0.000000 0.000000 0.709188 -0.475216 -0.194484 -0.483113
4864.853520 0.015501 0.017190 -0.019403 0.705221 -0.478135 -0.195607 -0.485580
4864.882999 0.028913 -0.007132 -0.027933 0.701121 -0.480643 -0.197859 -0.488122
4864.915803 0.042197 0.010744 -0.044749 0.697589 -0.483073 -0.199248 -0.490214
4864.950152 0.028276 -0.009354 -0.032452 0.693985 -0.485699 -0.200401 -0.492262
4864.984101 0.039348 0.007820 -0.049835 0.690741 -0.488487 -0.201038 -0.493802
4865.019011 0.051551 0.029177 -0.059192 0.687634 -0.491353 -0.201532 -0.495093
4865.053916 0.065780 0.046717 -0.071678 0.684694 -0.494255 -0.202019 -0.496079
4865.088506 0.057362 0.024062 -0.063940 0.681769 -0.496863 -0.202596 -0.497266
4865.120381 0.072609 0.042264 -0.071592 0.679478 -0.498847 -0.203106 -0.498206
4865.149639 0.071457 0.019684 -0.061307 0.677570 -0.500080 -0.203742 -0.499308
4865.183288 0.079589 0.036531 -0.077482 0.675766 -0.501218 -0.203979 -0.500512
4865.217227 0.078176 0.024933 -0.098811 0.674090 -0.501326 -0.204362 -0.502505
4865.251632 0.075619 0.048171 -0.093800 0.673045 -0.500884 -0.204862 -0.504141
4865.283544 0.071935 0.069548 -0.102541 0.672838 -0.499877 -0.205715 -0.505068
4865.318604 0.079840 0.049094 -0.096067 0.673170 -0.498285 -0.207086 -0.505638
4865.352848 0.089272 0.060515 -0.112972 0.673258 -0.496712 -0.208209 -0.506607
4865.384178 0.094466 0.045724 -0.128531 0.673103 -0.495189 -0.208102 -0.508344
4865.415323 0.098347 0.036306 -0.148107 0.672398 -0.494446 -0.206770 -0.510539
4865.448952 0.108482 0.032794 -0.167415 0.671003 -0.494943 -0.205300 -0.512483
4865.483044 0.113644 0.031414 -0.189247 0.670208 -0.494683 -0.204159 -0.514227
4865.517057 0.124746 0.039744 -0.207416 0.670560 -0.493269 -0.203701 -0.515306
4865.551570 0.135320 0.056182 -0.220258 0.671865 -0.490551 -0.204682 -0.515812
