# timestamp tx ty tz qx qy qz qw
14405.080723 0.000000 0.000000 0.000000 -0.364187 0.285125 0.381183 0.800482
14405.110770 0.003145 0.000701 -0.000460 -0.363827 0.285068 0.381599 0.800467
14405.144985 0.003704 0.002741 0.002399 -0.363254 0.284991 0.382297 0.800422
14405.159985 0.006875 0.002485 0.001712 -0.363271 0.285066 0.382506 0.800288
14405.209344 0.010221 0.002682 0.000885 -0.363805 0.285237 0.383464 0.799526
14405.209344 0.012438 0.002508 0.003780 -0.363805 0.285237 0.383464 0.799526
14405.281454 0.013819 0.001754 0.000576 -0.363916 0.286324 0.386053 0.797839
14405.314467 0.016275 0.003053 0.002683 -0.363824 0.286447 0.386982 0.797386
14405.342605 0.015113 0.000306 0.000723 -0.363863 0.286345 0.387827 0.796995
14405.378977 0.015204 0.002972 0.003216 -0.364041 0.286419 0.388620 0.796500
14405.413047 0.014905 0.005576 0.005637 -0.364082 0.286669 0.388946 0.796233
14405.447197 0.014546 0.008102 0.008015 -0.364531 0.287246 0.389035 0.795775
14405.481849 0.014770 0.011643 0.008400 -0.364911 0.287688 0.389143 0.795389
14405.512139 0.016677 0.008819 0.009656 -0.365090 0.287907 0.389283 0.795159
14405.546881 0.017787 0.006262 0.011869 -0.365380 0.288183 0.389425 0.794856
14405.580725 0.020277 0.003838 0.011574 -0.365433 0.288674 0.389244 0.794742
14405.611735 0.020242 0.000413 0.010607 -0.365418 0.289331 0.389179 0.794542
14405.646228 0.023143 0.001916 0.012191 -0.365560 0.289703 0.389331 0.794267
14405.677419 0.026316 0.003408 0.012807 -0.365944 0.289822 0.389356 0.794034
14405.711243 0.025954 0.000105 0.011750 -0.366187 0.290033 0.389343 0.793851
14405.747047 0.025433 0.003079 0.013468 -0.366373 0.290287 0.389400 0.793645
14405.781779 0.025917 0.005878 0.015445 -0.366690 0.290405 0.389453 0.793429
14405.811837 0.024900 0.003279 0.013580 -0.366948 0.290422 0.389601 0.793231
14405.846712 0.027489 0.003703 0.011654 -0.367202 0.290500 0.389808 0.792983
14405.880843 0.029511 0.001567 0.010726 -0.367371 0.290417 0.390262 0.792712
14405.909905 0.032122 0.002402 0.009741 -0.367571 0.290359 0.390667 0.792441
14405.944299 0.034642 0.002823 0.011110 -0.367998 0.290195 0.391088 0.792095
14405.977952 0.035095 0.001170 0.008753 -0.368314 0.289848 0.391650 0.791797
14406.010919 0.036362 0.003466 0.010377 -0.368642 0.289251 0.392749 0.791319
14406.045881 0.037323 0.000476 0.009522 -0.368963 0.288656 0.393734 0.790897
14406.080872 0.039761 0.000137 0.007238 -0.369043 0.288264 0.394561 0.790590
14406.110895 0.041020 0.003128 0.008443 -0.369149 0.288098 0.395023 0.790370
14406.143292 0.039604 0.005983 0.009500 -0.369432 0.287963 0.395305 0.790147
14406.176953 0.039155 0.009205 0.009612 -0.369731 0.287843 0.395325 0.790040
14406.210640 0.040542 0.011072 0.007190 -0.369892 0.287702 0.395224 0.790067
14406.245497 0.042953 0.009011 0.005805 -0.369818 0.287454 0.395139 0.790234
14406.279846 0.043246 0.011434 0.008279 -0.369665 0.287345 0.394769 0.790530
14406.314935 0.044862 0.014521 0.008403 -0.369571 0.286975 0.394077 0.791054
14406.344458 0.045480 0.012455 0.005599 -0.369452 0.286754 0.393724 0.791365
14406.380694 0.046583 0.015752 0.006479 -0.369390 0.286515 0.393382 0.791651
14406.414454 0.045673 0.017745 0.009345 -0.369591 0.286306 0.393210 0.791718
14406.444166 0.049201 0.017394 0.008574 -0.370061 0.285903 0.393277 0.791611
14406.482226 0.048208 0.019942 0.010961 -0.370734 0.285332 0.393407 0.791437
14406.509116 0.051480 0.021412 0.010394 -0.371425 0.284972 0.393419 0.791237
14406.542735 0.053017 0.023041 0.013266 -0.372320 0.284542 0.393224 0.791068
14406.578326 0.055608 0.024915 0.015026 -0.373188 0.284115 0.393217 0.790816
14406.612465 0.057997 0.024001 0.017774 -0.373994 0.283654 0.393159 0.790629
14406.643476 0.056283 0.027096 0.019313 -0.374489 0.283253 0.393152 0.790542
14406.678792 0.057278 0.030562 0.020696 -0.374962 0.282901 0.392771 0.790634
14406.713155 0.058669 0.033680 0.022508 -0.374787 0.282506 0.392647 0.790920
14406.743635 0.060051 0.037364 0.023283 -0.374086 0.281799 0.392525 0.791564
14406.777479 0.060257 0.038490 0.019289 -0.372424 0.281149 0.393176 0.792255
14406.811213 0.060335 0.042284 0.021288 -0.370785 0.280565 0.392844 0.793395
14406.845294 0.060411 0.044373 0.025184 -0.370003 0.280815 0.392511 0.793836
14406.879404 0.060554 0.044052 0.029593 -0.369810 0.281369 0.392440 0.793765
14406.913836 0.063578 0.046818 0.027932 -0.370367 0.281550 0.392359 0.793481
14406.943313 0.062342 0.049188 0.031319 -0.371209 0.281466 0.392176 0.793208
14406.977727 0.061911 0.052535 0.034176 -0.371958 0.281315 0.392038 0.792979
14407.008878 0.063651 0.050152 0.031029 -0.372378 0.281410 0.391854 0.792839
14407.025728 0.064818 0.053476 0.033326 -0.372513 0.281644 0.391754 0.792742
14407.025728 0.067223 0.049990 0.032507 -0.372457 0.281761 0.391899 0.792655
14407.112522 0.068678 0.053358 0.034974 -0.372402 0.283105 0.390833 0.792728
14407.146802 0.068867 0.056477 0.038104 -0.372178 0.283234 0.390916 0.792747
14407.177564 0.070345 0.052442 0.039149 -0.371996 0.283271 0.390904 0.792825
14407.213421 0.072455 0.056133 0.038420 -0.371719 0.283433 0.390035 0.793324
14407.247515 0.073680 0.052982 0.041271 -0.371259 0.283852 0.389043 0.793876
14407.282054 0.075700 0.052924 0.037338 -0.370870 0.284465 0.388036 0.794332
14407.309967 0.076757 0.051276 0.033372 -0.370419 0.284960 0.387426 0.794663
14407.344745 0.078449 0.051188 0.029273 -0.370012 0.285379 0.386672 0.795069
14407.379112 0.078314 0.055025 0.031517 -0.369890 0.285843 0.385829 0.795369
14407.409938 0.079708 0.051073 0.029863 -0.369702 0.286261 0.385326 0.795549
14407.444034 0.083954 0.051930 0.028428 -0.369407 0.286408 0.384858 0.795860
14407.480280 0.084222 0.056557 0.028014 -0.369011 0.286549 0.384513 0.796160
14407.508584 0.083485 0.061218 0.027524 -0.368456 0.286452 0.384621 0.796399
14407.542431 0.084678 0.065507 0.029187 -0.367654 0.286242 0.384981 0.796671
14407.576467 0.087851 0.062905 0.031602 -0.367046 0.285627 0.385860 0.796748
14407.610311 0.089095 0.059280 0.034527 -0.366640 0.285231 0.386873 0.796585
14407.643988 0.087442 0.056004 0.031492 -0.366387 0.285191 0.387442 0.796439
14407.678371 0.086376 0.052904 0.028052 -0.366233 0.285258 0.387966 0.796231
14407.712770 0.089368 0.054238 0.024621 -0.366094 0.285468 0.388565 0.795927
14407.747737 0.091955 0.055135 0.020859 -0.365726 0.285679 0.388995 0.795811
14407.777911 0.096296 0.054750 0.022212 -0.365207 0.285886 0.389156 0.795896
14407.812572 0.100314 0.053394 0.023733 -0.364574 0.286124 0.389323 0.796019
14407.844056 0.104455 0.051752 0.024725 -0.364094 0.286247 0.389273 0.796219
14407.880431 0.103363 0.054458 0.028349 -0.363457 0.286379 0.389169 0.796513
14407.909243 0.103848 0.057834 0.031646 -0.362828 0.286566 0.388951 0.796839
14407.942864 0.103960 0.061049 0.035145 -0.362125 0.286903 0.388753 0.797134
14407.977478 0.102979 0.057098 0.032675 -0.361560 0.287139 0.388562 0.797399
14408.011978 0.101363 0.061170 0.034689 -0.361036 0.287332 0.388126 0.797779
14408.044954 0.101595 0.064834 0.037905 -0.360645 0.287629 0.387949 0.797935
14408.079900 0.101064 0.065031 0.033027 -0.360255 0.287803 0.387755 0.798143
14408.110260 0.096922 0.062495 0.033984 -0.359842 0.288061 0.387694 0.798266
14408.144679 0.097054 0.067362 0.034885 -0.359368 0.288141 0.387692 0.798451
14408.176963 0.094663 0.071294 0.036709 -0.358770 0.288039 0.387736 0.798736
14408.210605 0.093752 0.073566 0.032406 -0.358196 0.287992 0.387844 0.798957
14408.246886 0.097519 0.074829 0.035308 -0.357839 0.288180 0.388097 0.798927
14408.276336 0.096330 0.074894 0.030534 -0.357711 0.288348 0.388709 0.798626
14408.311631 0.100978 0.076476 0.030857 -0.357817 0.288360 0.389634 0.798123
14408.346480 0.100537 0.078432 0.035351 -0.358295 0.288534 0.390845 0.797253
14408.380153 0.101197 0.082237 0.038471 -0.359113 0.288791 0.392430 0.796012
14408.409443 0.101726 0.085850 0.041903 -0.360200 0.288551 0.393500 0.795080
14408.443823 0.103477 0.085110 0.037222 -0.361772 0.288349 0.395429 0.793481
14408.479978 0.102809 0.088775 0.033808 -0.363768 0.287755 0.397260 0.791868
14408.509337 0.100830 0.091288 0.037723 -0.365393 0.287150 0.399047 0.790439
14408.543013 0.102456 0.090087 0.033049 -0.367649 0.286653 0.401586 0.788285
14408.577013 0.104430 0.089225 0.028288 -0.370661 0.286473 0.404353 0.785520
14408.612396 0.103555 0.088343 0.033472 -0.374310 0.286847 0.408362 0.781570
14408.647168 0.102614 0.087304 0.038707 -0.377702 0.286874 0.413291 0.777326
14408.677258 0.100281 0.088578 0.043551 -0.380527 0.286084 0.418169 0.773621
14408.712184 0.097737 0.089141 0.048479 -0.383415 0.284785 0.424468 0.769231
14408.744055 0.095282 0.088788 0.053515 -0.386269 0.282927 0.429937 0.765443
14408.775094 0.092845 0.088129 0.058669 -0.388710 0.281113 0.435747 0.761580
14408.809193 0.092416 0.085130 0.063680 -0.391149 0.279271 0.442726 0.756970
14408.843145 0.091520 0.082079 0.068610 -0.393001 0.277040 0.449790 0.752654
14408.878049 0.087389 0.081152 0.072750 -0.394838 0.275034 0.456725 0.748239
14408.912186 0.084735 0.077674 0.076836 -0.397513 0.273085 0.462591 0.743920
14408.946421 0.081407 0.075711 0.081426 -0.400032 0.271171 0.467757 0.740030
14408.980328 0.079449 0.072719 0.086260 -0.402294 0.269457 0.472137 0.736640
14409.014606 0.082657 0.073240 0.081140 -0.403187 0.268710 0.479004 0.731977
14409.042770 0.084674 0.075343 0.075820 -0.403867 0.267727 0.482383 0.729739
14409.078182 0.086545 0.078856 0.071164 -0.403779 0.266253 0.489290 0.725718
14409.112939 0.089597 0.081463 0.066426 -0.403837 0.263938 0.496577 0.721570
14409.143076 0.085814 0.082463 0.071355 -0.404673 0.261184 0.500835 0.719157
14409.179061 0.083944 0.080174 0.076948 -0.406323 0.257007 0.506023 0.716093
14409.208042 0.082345 0.075247 0.080864 -0.408284 0.252537 0.510135 0.713647
14409.241724 0.085306 0.079362 0.076425 -0.411521 0.245938 0.519357 0.707413
14409.278456 0.081020 0.077938 0.081586 -0.415639 0.237108 0.527062 0.702303
14409.308888 0.076584 0.076674 0.086699 -0.421956 0.224684 0.535174 0.696462
14409.343854 0.073322 0.073990 0.092183 -0.431728 0.204135 0.547177 0.687414
14409.379192 0.069467 0.071782 0.097541 -0.442236 0.179083 0.560377 0.677004
14409.408960 0.064023 0.069175 0.101159 -0.450703 0.159681 0.570055 0.668137
14409.443152 0.061009 0.065609 0.106646 -0.460407 0.139392 0.579686 0.657693
14409.479256 0.055159 0.062110 0.109284 -0.467581 0.126160 0.586535 0.649175
14409.507922 0.049806 0.058571 0.112900 -0.472608 0.117444 0.589714 0.644272
14409.541813 0.046011 0.055105 0.118315 -0.477872 0.110083 0.591888 0.639678
14409.575812 0.039496 0.052606 0.121457 -0.481190 0.106408 0.592282 0.637445
14409.609446 0.044614 0.056500 0.116961 -0.483753 0.104372 0.591615 0.636460
14409.645050 0.038893 0.058133 0.122730 -0.485006 0.102907 0.591254 0.636080
14409.680210 0.038619 0.067201 0.121225 -0.485015 0.102080 0.591460 0.636016
14409.712774 0.045161 0.060060 0.119438 -0.484939 0.102287 0.591528 0.635977
14409.744714 0.042444 0.052963 0.126097 -0.485237 0.104460 0.589931 0.636879
14409.780974 0.035707 0.060007 0.128758 -0.485568 0.108647 0.586839 0.638780
14409.807774 0.033408 0.051169 0.133084 -0.485835 0.115933 0.582173 0.641559
14409.844735 0.030841 0.041941 0.136301 -0.482710 0.128376 0.574560 0.648376
14409.879877 0.037069 0.048523 0.131189 -0.474397 0.145866 0.564537 0.659522
14409.913172 0.043876 0.053139 0.124221 -0.461180 0.172383 0.550433 0.674256
14409.947411 0.052378 0.054989 0.117282 -0.446310 0.204131 0.532863 0.689344
14409.977266 0.057970 0.059483 0.107407 -0.432247 0.232105 0.516965 0.701453
14410.011716 0.063405 0.065861 0.095218 -0.415185 0.259763 0.499973 0.714263
14410.042063 0.066702 0.073809 0.079502 -0.401365 0.280830 0.488481 0.722099
14410.076412 0.071572 0.081756 0.062147 -0.388710 0.299018 0.477236 0.729204
14410.112563 0.079303 0.088949 0.044290 -0.378309 0.313877 0.468075 0.734350
14410.142152 0.079187 0.098884 0.024943 -0.372094 0.324999 0.461163 0.737055
14410.176180 0.075416 0.114100 0.005836 -0.366544 0.334933 0.453372 0.740216
14410.210349 0.078544 0.141444 -0.001337 -0.363909 0.344659 0.446502 0.741226
14410.242338 0.080938 0.160402 -0.024380 -0.361155 0.351872 0.441848 0.741972
