# timestamp tx ty tz qx qy qz qw
5044.801773 0.000000 0.000000 0.000000 0.782997 -0.241612 -0.100822 -0.564246
5044.835999 -0.003044 -0.018033 -0.003680 0.781401 -0.243948 -0.101936 -0.565252
5044.871815 0.001995 -0.001392 -0.002315 0.780187 -0.246018 -0.102967 -0.565846
5044.901601 0.011914 -0.004162 -0.014854 0.779433 -0.247023 -0.105711 -0.565940
5044.935482 0.021900 0.000955 -0.028205 0.778669 -0.246817 -0.109667 -0.566329
5044.971605 0.032475 -0.009544 -0.039429 0.779105 -0.244481 -0.112886 -0.566110
5045.001194 0.046009 -0.007166 -0.052428 0.778882 -0.239636 -0.117499 -0.567548
5045.037594 0.054052 -0.010689 -0.069476 0.779403 -0.233396 -0.123353 -0.568191
5045.068460 0.065829 -0.014602 -0.086114 0.780899 -0.228440 -0.126993 -0.567348
5045.102669 0.077659 -0.007743 -0.103773 0.782244 -0.224729 -0.130353 -0.566215
5045.135508 0.088957 -0.004972 -0.122978 0.783314 -0.222238 -0.133836 -0.564905
5045.169888 0.103384 -0.002276 -0.139813 0.783517 -0.218848 -0.137003 -0.565188
5045.204853 0.114186 -0.002267 -0.157641 0.783313 -0.216058 -0.140236 -0.565751
5045.235134 0.124601 -0.005559 -0.173619 0.783360 -0.213870 -0.142634 -0.565917
5045.266385 0.136666 -0.007791 -0.188472 0.783893 -0.212048 -0.144908 -0.565287
5045.303454 0.145203 -0.010327 -0.205456 0.784249 -0.209876 -0.147572 -0.564915
5045.338406 0.153233 -0.003809 -0.221294 0.784846 -0.207270 -0.150210 -0.564352
5045.369596 0.148580 -0.014226 -0.205879 0.785105 -0.205122 -0.152312 -0.564212
5045.404197 0.158604 -0.020931 -0.220749 0.784606 -0.203423 -0.154690 -0.564875
5045.434101 0.163742 -0.023831 -0.238929 0.784232 -0.202320 -0.156349 -0.565333
5045.468137 0.169997 -0.006786 -0.244120 0.783718 -0.201463 -0.157393 -0.566062
5045.506188 0.179033 -0.016144 -0.257491 0.783201 -0.200953 -0.159128 -0.566473
5045.533073 0.184989 -0.033488 -0.260829 0.782730 -0.200574 -0.160059 -0.566996
5045.567038 0.187018 -0.039839 -0.243439 0.782511 -0.200268 -0.160654 -0.567238
5045.600744 0.178782 -0.023531 -0.246848 0.782257 -0.200282 -0.161090 -0.567460
5045.636347 0.171212 -0.011285 -0.258540 0.781899 -0.200681 -0.161704 -0.567638
5045.671011 0.173031 0.003531 -0.268836 0.781476 -0.201458 -0.162047 -0.567848
5045.700811 0.167264 0.019034 -0.262475 0.781187 -0.202704 -0.162625 -0.567636
5045.735553 0.176442 0.006361 -0.270009 0.780976 -0.204139 -0.162867 -0.567343
5045.770161 0.184185 -0.005137 -0.279870 0.780782 -0.205768 -0.163072 -0.566962
5045.804984 0.191417 -0.017077 -0.288888 0.780556 -0.207535 -0.163114 -0.566617
5045.835136 0.189851 -0.000998 -0.287379 0.780358 -0.209234 -0.163294 -0.566213
5045.872349 0.186557 0.013821 -0.283915 0.780407 -0.211374 -0.163453 -0.565305
5045.899531 0.198998 0.008265 -0.289982 0.780599 -0.212818 -0.163682 -0.564430
5045.933191 0.210494 0.005986 -0.299128 0.780954 -0.214271 -0.164166 -0.563248
5045.966863 0.213415 -0.007500 -0.304527 0.781071 -0.215222 -0.164618 -0.562590
5046.003241 0.221069 -0.017509 -0.311885 0.781043 -0.216228 -0.164984 -0.562136
5046.038049 0.219305 -0.003878 -0.307709 0.780870 -0.217299 -0.165372 -0.561849
5046.067580 0.217114 0.008375 -0.302575 0.780879 -0.217877 -0.165540 -0.561564
5046.101704 0.226354 0.009301 -0.311035 0.781087 -0.219091 -0.165686 -0.560759
5046.137885 0.230674 -0.000297 -0.315896 0.781254 -0.220547 -0.166037 -0.559851
5046.166925 0.233181 0.007131 -0.323068 0.781522 -0.220694 -0.166541 -0.559269
5046.201554 0.228404 -0.000633 -0.317497 0.781805 -0.220639 -0.167602 -0.558578
5046.238095 0.236859 -0.004708 -0.322718 0.781967 -0.220674 -0.168688 -0.558011
5046.268860 0.244988 -0.007253 -0.330668 0.781998 -0.220426 -0.169799 -0.557727
5046.303002 0.254360 -0.011740 -0.337727 0.781701 -0.220406 -0.171778 -0.557546
5046.336785 0.255119 0.000331 -0.342775 0.781434 -0.220237 -0.173509 -0.557450
5046.366865 0.255281 -0.010149 -0.334031 0.781070 -0.219739 -0.174983 -0.557696
5046.403152 0.256961 -0.022050 -0.327463 0.780720 -0.219080 -0.176737 -0.557892
5046.438646 0.258035 -0.034678 -0.322147 0.780154 -0.218350 -0.178249 -0.558489
